Position,Starting Grid,kaggle_driver_id,raceId,year,Team,Track,rain,sunny,quali_position,participated_q2,participated_q3,q1_time_sec,q2_time_sec,q3_time_sec
7,7.0,4,1092,2022,Alpine,Japan,1,0,7,1.0,1.0,90.603,90.343,90.322
8,8.0,847,1092,2022,Mercedes,Japan,1,0,8,1.0,1.0,90.865,90.465,90.389
9,19.0,849,1092,2022,Williams,Japan,1,0,20,0.0,0.0,91.511,,
10,10.0,846,1092,2022,McLaren,Japan,1,0,10,1.0,1.0,90.881,90.473,91.003
11,11.0,817,1092,2022,McLaren,Japan,1,0,11,1.0,0.0,90.88,90.659,
12,18.0,840,1092,2022,Aston Martin,Japan,1,0,19,0.0,0.0,91.419,,
13,13.0,852,1092,2022,AlphaTauri,Japan,1,0,13,1.0,0.0,91.13,90.808,
14,17.0,825,1092,2022,Haas F1 Team,Japan,1,0,18,0.0,0.0,91.352,,
15,12.0,822,1092,2022,Alfa Romeo,Japan,1,0,12,1.0,0.0,91.226,90.709,
16,14.0,855,1092,2022,Alfa Romeo,Japan,1,0,14,1.0,0.0,90.894,90.953,
17,15.0,854,1092,2022,Haas F1 Team,Japan,1,0,15,1.0,0.0,91.152,91.439,
18,20.0,842,1092,2022,AlphaTauri,Japan,1,0,17,0.0,0.0,91.322,,
21,3.0,832,1092,2022,Ferrari,Japan,1,0,3,1.0,1.0,90.336,90.444,89.361
21,16.0,848,1092,2022,Williams,Japan,1,0,16,0.0,0.0,91.311,,
1,2.0,830,1093,2022,Red Bull Racing,United States,0,1,3,1.0,1.0,95.864,95.294,94.448
2,3.0,1,1093,2022,Mercedes,United States,0,1,5,1.0,1.0,96.148,95.732,94.947
3,12.0,844,1093,2022,Ferrari,United States,0,1,2,1.0,1.0,95.795,95.246,94.421
4,9.0,815,1093,2022,Red Bull Racing,United States,0,1,4,1.0,1.0,96.163,95.864,94.645
5,4.0,847,1093,2022,Mercedes,United States,0,1,6,1.0,1.0,96.195,95.692,94.988
6,6.0,846,1093,2022,McLaren,United States,0,1,8,1.0,1.0,96.465,96.341,95.69
7,14.0,4,1093,2022,Alpine,United States,0,1,9,1.0,1.0,96.446,95.988,95.876
8,10.0,20,1093,2022,Aston Martin,United States,0,1,12,1.0,0.0,96.995,96.398,
9,13.0,825,1093,2022,Haas F1 Team,United States,0,1,16,0.0,0.0,96.949,,
10,19.0,852,1093,2022,AlphaTauri,United States,0,1,15,1.0,0.0,96.808,97.147,
11,20.0,839,1093,2022,Alpine,United States,0,1,18,0.0,0.0,97.068,,
12,18.0,855,1093,2022,Alfa Romeo,United States,0,1,14,1.0,0.0,96.656,96.97,
13,8.0,848,1093,2022,Williams,United States,0,1,11,1.0,0.0,96.922,96.368,
14,11.0,842,1093,2022,AlphaTauri,United States,0,1,13,1.0,0.0,96.577,96.74,
15,16.0,854,1093,2022,Haas F1 Team,United States,0,1,19,0.0,0.0,97.111,,
16,15.0,817,1093,2022,McLaren,United States,0,1,17,0.0,0.0,97.046,,
17,17.0,849,1093,2022,Williams,United States,0,1,20,0.0,0.0,97.244,,
21,5.0,840,1093,2022,Aston Martin,United States,0,1,7,1.0,1.0,96.86,96.032,95.598
21,7.0,822,1093,2022,Alfa Romeo,United States,0,1,10,1.0,1.0,96.746,96.321,96.319
21,1.0,832,1093,2022,Ferrari,United States,0,1,1,1.0,1.0,95.297,95.59,94.356
1,1.0,830,1094,2022,Red Bull Racing,Mexico,1,1,1,1.0,1.0,79.22200000000001,78.566,77.775
2,3.0,1,1094,2022,Mercedes,Mexico,1,1,3,1.0,1.0,79.169,78.55199999999999,78.084
3,4.0,815,1094,2022,Red Bull Racing,Mexico,1,1,4,1.0,1.0,79.706,78.615,78.128
4,2.0,847,1094,2022,Mercedes,Mexico,1,1,2,1.0,1.0,79.583,78.565,78.07900000000001
5,5.0,832,1094,2022,Ferrari,Mexico,1,1,5,1.0,1.0,79.566,78.56,78.351
6,7.0,844,1094,2022,Ferrari,Mexico,1,1,7,1.0,1.0,79.505,79.10900000000001,78.555
7,11.0,817,1094,2022,McLaren,Mexico,1,1,11,1.0,0.0,80.279,79.325,
8,10.0,839,1094,2022,Alpine,Mexico,1,1,10,1.0,1.0,79.945,79.081,79.01
9,8.0,846,1094,2022,McLaren,Mexico,1,1,8,1.0,1.0,79.857,79.119,78.721
10,6.0,822,1094,2022,Alfa Romeo,Mexico,1,1,6,1.0,1.0,79.523,78.762,78.401
11,14.0,842,1094,2022,AlphaTauri,Mexico,1,1,14,1.0,0.0,80.256,79.672,
12,17.0,848,1094,2022,Williams,Mexico,1,1,19,0.0,0.0,80.85900000000001,,
13,12.0,855,1094,2022,Alfa Romeo,Mexico,1,1,12,1.0,0.0,80.283,79.476,
14,16.0,20,1094,2022,Aston Martin,Mexico,1,1,17,0.0,0.0,80.419,,
15,20.0,840,1094,2022,Aston Martin,Mexico,1,1,18,0.0,0.0,80.52,,
16,15.0,854,1094,2022,Haas F1 Team,Mexico,1,1,16,0.0,0.0,80.419,,
17,19.0,825,1094,2022,Haas F1 Team,Mexico,1,1,15,1.0,0.0,80.293,79.833,
18,18.0,849,1094,2022,Williams,Mexico,1,1,20,0.0,0.0,81.167,,
19,9.0,4,1094,2022,Alpine,Mexico,1,1,9,1.0,1.0,80.006,79.27199999999999,78.939
21,13.0,852,1094,2022,AlphaTauri,Mexico,1,1,13,1.0,0.0,79.907,79.589,
1,1.0,847,1095,2022,Mercedes,Brazil,0,1,3,1.0,1.0,74.42699999999999,71.318,72.059
2,2.0,1,1095,2022,Mercedes,Brazil,0,1,8,1.0,1.0,73.403,71.539,72.611
3,7.0,832,1095,2022,Ferrari,Brazil,0,1,5,1.0,1.0,5120.0,70.89,72.357
4,5.0,844,1095,2022,Ferrari,Brazil,0,1,10,1.0,1.0,74.486,70.95,
5,17.0,4,1095,2022,Alpine,Brazil,0,1,7,1.0,1.0,73.542,71.394,72.504
6,3.0,830,1095,2022,Red Bull Racing,Brazil,0,1,2,1.0,1.0,73.625,70.881,71.877
7,4.0,815,1095,2022,Red Bull Racing,Brazil,0,1,9,1.0,1.0,73.613,71.456,75.601
8,16.0,839,1095,2022,Alpine,Brazil,0,1,6,1.0,1.0,74.663,71.587,72.425
9,14.0,822,1095,2022,Alfa Romeo,Brazil,0,1,18,0.0,0.0,75.486,,
10,15.0,840,1095,2022,Aston Martin,Brazil,0,1,15,1.0,0.0,74.398,72.21000000000001,
11,9.0,20,1095,2022,Aston Martin,Brazil,0,1,13,1.0,0.0,73.597,71.678,
12,13.0,855,1095,2022,Alfa Romeo,Brazil,0,1,17,0.0,0.0,75.197,,
13,12.0,854,1095,2022,Haas F1 Team,Brazil,0,1,20,0.0,0.0,76.361,,
14,10.0,842,1095,2022,AlphaTauri,Brazil,0,1,12,1.0,0.0,74.371,71.675,
15,19.0,848,1095,2022,Williams,Brazil,0,1,11,1.0,0.0,74.324,71.631,
16,18.0,849,1095,2022,Williams,Brazil,0,1,16,0.0,0.0,75.095,,
17,20.0,852,1095,2022,AlphaTauri,Brazil,0,1,19,0.0,0.0,76.264,,
21,6.0,846,1095,2022,McLaren,Brazil,0,1,4,1.0,1.0,73.106,71.377,72.263
21,8.0,825,1095,2022,Haas F1 Team,Brazil,0,1,1,1.0,1.0,73.95400000000001,71.41,71.674
21,11.0,817,1095,2022,McLaren,Brazil,0,1,14,1.0,0.0,74.931,72.14,
1,1.0,830,1096,2022,Red Bull Racing,Abu Dhabi,0,1,1,1.0,1.0,84.754,84.622,83.824
2,3.0,844,1096,2022,Ferrari,Abu Dhabi,0,1,3,1.0,1.0,85.211,84.517,84.092
3,2.0,815,1096,2022,Red Bull Racing,Abu Dhabi,0,1,2,1.0,1.0,84.82,84.419,84.05199999999999
4,4.0,832,1096,2022,Ferrari,Abu Dhabi,0,1,4,1.0,1.0,85.09,84.521,84.242
5,6.0,847,1096,2022,Mercedes,Abu Dhabi,0,1,6,1.0,1.0,85.545,84.94,84.511
6,7.0,846,1096,2022,McLaren,Abu Dhabi,0,1,7,1.0,1.0,85.387,84.90299999999999,84.769
7,8.0,839,1096,2022,Alpine,Abu Dhabi,0,1,8,1.0,1.0,85.735,85.007,84.83
8,14.0,840,1096,2022,Aston Martin,Abu Dhabi,0,1,14,1.0,0.0,85.741,85.35900000000001,
9,13.0,817,1096,2022,McLaren,Abu Dhabi,0,1,10,1.0,1.0,85.76599999999999,85.068,85.045
10,9.0,20,1096,2022,Aston Martin,Abu Dhabi,0,1,9,1.0,1.0,85.523,84.974,84.961
11,11.0,852,1096,2022,AlphaTauri,Abu Dhabi,0,1,12,1.0,0.0,85.63,85.219,
12,15.0,855,1096,2022,Alfa Romeo,Abu Dhabi,0,1,15,1.0,0.0,85.594,85.408,
13,19.0,848,1096,2022,Williams,Abu Dhabi,0,1,19,0.0,0.0,86.02799999999999,,
14,17.0,842,1096,2022,AlphaTauri,Abu Dhabi,0,1,17,0.0,0.0,85.85900000000001,,
15,18.0,822,1096,2022,Alfa Romeo,Abu Dhabi,0,1,18,0.0,0.0,85.892,,
16,12.0,854,1096,2022,Haas F1 Team,Abu Dhabi,0,1,13,1.0,0.0,85.711,85.225,
17,16.0,825,1096,2022,Haas F1 Team,Abu Dhabi,0,1,16,0.0,0.0,85.834,,
18,5.0,1,1096,2022,Mercedes,Abu Dhabi,0,1,5,1.0,1.0,85.594,84.774,84.508
19,20.0,849,1096,2022,Williams,Abu Dhabi,0,1,20,0.0,0.0,86.054,,
21,10.0,4,1096,2022,Alpine,Abu Dhabi,0,1,11,1.0,0.0,85.782,85.096,
1,1.0,830,1098,2023,Red Bull Racing,Bahrain,0,1,1,1.0,1.0,91.295,90.503,89.708
2,2.0,815,1098,2023,Red Bull Racing,Bahrain,0,1,2,1.0,1.0,91.479,90.746,89.846
3,5.0,4,1098,2023,Aston Martin,Bahrain,0,1,5,1.0,1.0,91.158,90.645,90.336
4,4.0,832,1098,2023,Ferrari,Bahrain,0,1,4,1.0,1.0,90.993,90.515,90.154
5,7.0,1,1098,2023,Mercedes,Bahrain,0,1,7,1.0,1.0,91.543,90.513,90.384
6,8.0,840,1098,2023,Aston Martin,Bahrain,0,1,8,1.0,1.0,91.184,91.127,90.836
7,6.0,847,1098,2023,Mercedes,Bahrain,0,1,6,1.0,1.0,91.057,90.507,90.34
8,12.0,822,1098,2023,Alfa Romeo,Bahrain,0,1,12,1.0,0.0,91.504,91.443,
9,20.0,842,1098,2023,Alpine,Bahrain,0,1,20,0.0,0.0,92.181,,
10,15.0,848,1098,2023,Williams,Bahrain,0,1,15,1.0,0.0,91.461,,
11,14.0,852,1098,2023,AlphaTauri,Bahrain,0,1,14,1.0,0.0,91.4,92.51,
12,16.0,858,1098,2023,Williams,Bahrain,0,1,16,0.0,0.0,91.652,,
13,17.0,825,1098,2023,Haas F1 Team,Bahrain,0,1,17,0.0,0.0,91.892,,
14,19.0,856,1098,2023,AlphaTauri,Bahrain,0,1,19,0.0,0.0,92.121,,
15,10.0,807,1098,2023,Haas F1 Team,Bahrain,0,1,10,1.0,1.0,91.204,90.809,
16,13.0,855,1098,2023,Alfa Romeo,Bahrain,0,1,13,1.0,0.0,91.615,91.473,
17,11.0,846,1098,2023,McLaren,Bahrain,0,1,11,1.0,0.0,91.652,91.381,
21,9.0,839,1098,2023,Alpine,Bahrain,0,1,9,1.0,1.0,91.508,90.914,90.984
21,3.0,844,1098,2023,Ferrari,Bahrain,0,1,3,1.0,1.0,91.094,90.282,90.0
21,18.0,857,1098,2023,McLaren,Bahrain,0,1,18,0.0,0.0,92.101,,
1,1.0,815,1099,2023,Red Bull Racing,Saudi Arabia,0,1,1,1.0,1.0,89.244,88.635,88.265
2,15.0,830,1099,2023,Red Bull Racing,Saudi Arabia,0,1,15,1.0,0.0,88.761,109.953,
3,2.0,4,1099,2023,Aston Martin,Saudi Arabia,0,1,3,1.0,1.0,89.298,88.757,88.73
4,3.0,847,1099,2023,Mercedes,Saudi Arabia,0,1,4,1.0,1.0,89.592,89.132,88.857
5,7.0,1,1099,2023,Mercedes,Saudi Arabia,0,1,8,1.0,1.0,89.689,89.374,89.223
6,4.0,832,1099,2023,Ferrari,Saudi Arabia,0,1,5,1.0,1.0,89.411,88.957,88.931
7,12.0,844,1099,2023,Ferrari,Saudi Arabia,0,1,2,1.0,1.0,89.376,88.90299999999999,88.42
8,6.0,839,1099,2023,Alpine,Saudi Arabia,0,1,7,1.0,1.0,89.707,89.255,89.078
9,9.0,842,1099,2023,Alpine,Saudi Arabia,0,1,10,1.0,1.0,89.89,89.411,89.357
10,13.0,825,1099,2023,Haas F1 Team,Saudi Arabia,0,1,13,1.0,0.0,89.744,89.634,
11,16.0,852,1099,2023,AlphaTauri,Saudi Arabia,0,1,16,0.0,0.0,89.939,,
12,10.0,807,1099,2023,Haas F1 Team,Saudi Arabia,0,1,11,1.0,0.0,89.547,89.451,
13,11.0,855,1099,2023,Alfa Romeo,Saudi Arabia,0,1,12,1.0,0.0,89.654,89.461,
14,18.0,856,1099,2023,AlphaTauri,Saudi Arabia,0,1,18,0.0,0.0,90.244,,
15,8.0,857,1099,2023,McLaren,Saudi Arabia,0,1,9,1.0,1.0,89.706,89.378,89.243
16,20.0,858,1099,2023,Williams,Saudi Arabia,0,1,NC,0.0,0.0,128.51,,
17,19.0,846,1099,2023,McLaren,Saudi Arabia,0,1,19,0.0,0.0,90.447,,
18,14.0,822,1099,2023,Alfa Romeo,Saudi Arabia,0,1,14,1.0,0.0,89.929,89.668,
21,17.0,848,1099,2023,Williams,Saudi Arabia,0,1,17,0.0,0.0,89.994,,
21,5.0,840,1099,2023,Aston Martin,Saudi Arabia,0,1,6,1.0,1.0,89.33500000000001,88.962,88.945
1,1.0,830,1100,2023,Red Bull Racing,Australia,0,1,1,1.0,1.0,77.384,77.056,76.732
2,3.0,1,1100,2023,Mercedes,Australia,0,1,3,1.0,1.0,77.689,77.551,77.104
3,4.0,4,1100,2023,Aston Martin,Australia,0,1,4,1.0,1.0,77.832,77.283,77.139
4,6.0,840,1100,2023,Aston Martin,Australia,0,1,6,1.0,1.0,77.873,77.616,77.30799999999999
5,20.0,815,1100,2023,Red Bull Racing,Australia,0,1,NC,0.0,0.0,,,
6,13.0,846,1100,2023,McLaren,Australia,0,1,13,1.0,0.0,78.243,78.119,
7,10.0,807,1100,2023,Haas F1 Team,Australia,0,1,10,1.0,1.0,78.029,77.413,77.735
8,16.0,857,1100,2023,McLaren,Australia,0,1,16,0.0,0.0,78.517,,
9,17.0,855,1100,2023,Alfa Romeo,Australia,0,1,17,0.0,0.0,78.53999999999999,,
10,12.0,852,1100,2023,AlphaTauri,Australia,0,1,12,1.0,0.0,78.471,78.099,
11,19.0,822,1100,2023,Alfa Romeo,Australia,0,1,19,0.0,0.0,78.714,,
12,5.0,832,1100,2023,Ferrari,Australia,0,1,5,1.0,1.0,77.928,77.349,77.27
13,9.0,842,1100,2023,Alpine,Australia,0,1,9,1.0,1.0,78.312,77.574,77.675
14,11.0,839,1100,2023,Alpine,Australia,0,1,11,1.0,0.0,77.77,77.768,
15,15.0,856,1100,2023,AlphaTauri,Australia,0,1,15,1.0,0.0,78.45,78.33500000000001,
16,18.0,858,1100,2023,Williams,Australia,0,1,18,0.0,0.0,78.557,,
17,14.0,825,1100,2023,Haas F1 Team,Australia,0,1,14,1.0,0.0,78.15899999999999,78.129,
21,2.0,847,1100,2023,Mercedes,Australia,0,1,2,1.0,1.0,77.654,77.513,76.968
21,8.0,848,1100,2023,Williams,Australia,0,1,8,1.0,1.0,77.962,77.761,77.60900000000001
21,7.0,844,1100,2023,Ferrari,Australia,0,1,7,1.0,1.0,78.218,77.39,77.369
1,3.0,815,1101,2023,Red Bull Racing,Azerbaijan,0,1,3,1.0,1.0,101.756,101.131,100.495
2,2.0,830,1101,2023,Red Bull Racing,Azerbaijan,0,1,2,1.0,1.0,101.398,100.822,100.391
3,1.0,844,1101,2023,Ferrari,Azerbaijan,0,1,1,1.0,1.0,101.269,101.037,100.203
4,6.0,4,1101,2023,Aston Martin,Azerbaijan,0,1,6,1.0,1.0,101.72,101.37,101.253
5,4.0,832,1101,2023,Ferrari,Azerbaijan,0,1,4,1.0,1.0,102.197,101.369,101.016
6,5.0,1,1101,2023,Mercedes,Azerbaijan,0,1,5,1.0,1.0,102.113,101.65,101.177
7,9.0,840,1101,2023,Aston Martin,Azerbaijan,0,1,9,1.0,1.0,102.524,101.576,101.611
8,11.0,847,1101,2023,Mercedes,Azerbaijan,0,1,11,1.0,0.0,102.073,101.654,
9,7.0,846,1101,2023,McLaren,Azerbaijan,0,1,7,1.0,1.0,102.154,101.485,101.281
10,8.0,852,1101,2023,AlphaTauri,Azerbaijan,0,1,8,1.0,1.0,102.234,101.569,101.581
11,10.0,857,1101,2023,McLaren,Azerbaijan,0,1,10,1.0,1.0,102.455,101.636,101.611
12,12.0,848,1101,2023,Williams,Azerbaijan,0,1,13,1.0,0.0,102.171,101.818,
13,16.0,825,1101,2023,Haas F1 Team,Azerbaijan,0,1,18,0.0,0.0,103.417,,
14,17.0,842,1101,2023,Alpine,Azerbaijan,0,1,19,0.0,0.0,104.853,,
15,19.0,839,1101,2023,Alpine,Azerbaijan,0,1,12,1.0,0.0,102.622,101.798,
16,14.0,858,1101,2023,Williams,Azerbaijan,0,1,15,1.0,0.0,102.242,102.395,
17,20.0,807,1101,2023,Haas F1 Team,Azerbaijan,0,1,17,0.0,0.0,102.755,,
18,13.0,822,1101,2023,Alfa Romeo,Azerbaijan,0,1,14,1.0,0.0,102.582,102.259,
21,15.0,855,1101,2023,Alfa Romeo,Azerbaijan,0,1,16,0.0,0.0,102.642,,
21,18.0,856,1101,2023,AlphaTauri,Azerbaijan,0,1,NC,0.0,0.0,115.282,,
1,9.0,830,1102,2023,Red Bull Racing,Miami,0,1,9,1.0,1.0,87.363,86.814,
2,1.0,815,1102,2023,Red Bull Racing,Miami,0,1,1,1.0,1.0,87.713,87.328,86.84100000000001
3,2.0,4,1102,2023,Aston Martin,Miami,0,1,2,1.0,1.0,88.179,87.09700000000001,87.202
4,6.0,847,1102,2023,Mercedes,Miami,0,1,6,1.0,1.0,88.086,87.743,87.804
5,3.0,832,1102,2023,Ferrari,Miami,0,1,3,1.0,1.0,87.686,87.148,87.349
6,13.0,1,1102,2023,Mercedes,Miami,0,1,13,1.0,0.0,87.846,87.975,
7,7.0,844,1102,2023,Ferrari,Miami,0,1,7,1.0,1.0,87.713,86.964,87.861
8,5.0,842,1102,2023,Alpine,Miami,0,1,5,1.0,1.0,88.061,87.612,87.786
9,8.0,839,1102,2023,Alpine,Miami,0,1,8,1.0,1.0,87.872,87.444,87.935
10,4.0,825,1102,2023,Haas F1 Team,Miami,0,1,4,1.0,1.0,87.809,87.673,87.767
11,17.0,852,1102,2023,AlphaTauri,Miami,0,1,17,0.0,0.0,88.429,,
12,18.0,840,1102,2023,Aston Martin,Miami,0,1,18,0.0,0.0,88.476,,
13,10.0,822,1102,2023,Alfa Romeo,Miami,0,1,10,1.0,1.0,87.864,87.564,
14,11.0,848,1102,2023,Williams,Miami,0,1,11,1.0,0.0,88.23400000000001,87.795,
15,12.0,807,1102,2023,Haas F1 Team,Miami,0,1,12,1.0,0.0,87.945,87.90299999999999,
16,14.0,855,1102,2023,Alfa Romeo,Miami,0,1,14,1.0,0.0,88.18,88.09100000000001,
17,16.0,846,1102,2023,McLaren,Miami,0,1,16,0.0,0.0,88.394,,
18,15.0,856,1102,2023,AlphaTauri,Miami,0,1,15,1.0,0.0,88.325,88.395,
19,19.0,857,1102,2023,McLaren,Miami,0,1,19,0.0,0.0,88.48400000000001,,
20,20.0,858,1102,2023,Williams,Miami,0,1,20,0.0,0.0,88.577,,
1,1.0,830,1104,2023,Red Bull Racing,Monaco,0,1,1,1.0,1.0,72.386,71.908,71.365
2,2.0,4,1104,2023,Aston Martin,Monaco,0,1,2,1.0,1.0,72.886,72.107,71.449
3,3.0,839,1104,2023,Alpine,Monaco,0,1,4,1.0,1.0,72.967,72.248,71.553
4,5.0,1,1104,2023,Mercedes,Monaco,0,1,6,1.0,1.0,72.872,72.156,71.725
5,8.0,847,1104,2023,Mercedes,Monaco,0,1,8,1.0,1.0,72.769,72.151,71.964
6,6.0,844,1104,2023,Ferrari,Monaco,0,1,3,1.0,1.0,72.912,72.103,71.471
7,7.0,842,1104,2023,Alpine,Monaco,0,1,7,1.0,1.0,73.033,72.169,71.93299999999999
8,4.0,832,1104,2023,Ferrari,Monaco,0,1,5,1.0,1.0,72.717,72.21000000000001,71.63
9,10.0,846,1104,2023,McLaren,Monaco,0,1,10,1.0,1.0,72.877,72.377,72.254
10,11.0,857,1104,2023,McLaren,Monaco,0,1,11,1.0,0.0,73.006,72.395,
11,15.0,822,1104,2023,Alfa Romeo,Monaco,0,1,15,1.0,0.0,73.038,72.625,
12,12.0,856,1104,2023,AlphaTauri,Monaco,0,1,12,1.0,0.0,73.054,72.428,
13,19.0,855,1104,2023,Alfa Romeo,Monaco,0,1,19,0.0,0.0,73.523,,
14,13.0,848,1104,2023,Williams,Monaco,0,1,13,1.0,0.0,72.706,72.527,
15,9.0,852,1104,2023,AlphaTauri,Monaco,0,1,9,1.0,1.0,72.642,72.249,72.082
16,20.0,815,1104,2023,Red Bull Racing,Monaco,0,1,20,0.0,0.0,73.85,,
17,18.0,807,1104,2023,Haas F1 Team,Monaco,0,1,18,0.0,0.0,73.279,,
18,16.0,858,1104,2023,Williams,Monaco,0,1,16,0.0,0.0,73.113,,
19,17.0,825,1104,2023,Haas F1 Team,Monaco,0,1,17,0.0,0.0,73.27,,
21,14.0,840,1104,2023,Aston Martin,Monaco,0,1,14,1.0,0.0,72.722,72.623,
1,1.0,830,1105,2023,Red Bull Racing,Spain,0,1,1,1.0,1.0,73.615,72.76,72.272
2,4.0,1,1105,2023,Mercedes,Spain,0,1,5,1.0,1.0,72.937,72.999,72.818
3,12.0,847,1105,2023,Mercedes,Spain,0,1,12,1.0,0.0,73.326,73.447,
4,11.0,815,1105,2023,Red Bull Racing,Spain,0,1,11,1.0,0.0,73.874,73.334,
5,2.0,832,1105,2023,Ferrari,Spain,0,1,2,1.0,1.0,73.411,72.78999999999999,72.734
6,5.0,840,1105,2023,Aston Martin,Spain,0,1,6,1.0,1.0,73.766,73.082,72.994
7,8.0,4,1105,2023,Aston Martin,Spain,0,1,9,1.0,1.0,73.747,73.098,73.507
8,6.0,839,1105,2023,Alpine,Spain,0,1,7,1.0,1.0,73.43299999999999,73.001,73.083
9,13.0,855,1105,2023,Alfa Romeo,Spain,0,1,13,1.0,0.0,73.67699999999999,73.521,
10,10.0,842,1105,2023,Alpine,Spain,0,1,4,1.0,1.0,73.471,73.186,72.816
11,19.0,844,1105,2023,Ferrari,Spain,0,1,19,0.0,0.0,74.07900000000001,,
12,15.0,852,1105,2023,AlphaTauri,Spain,0,1,15,1.0,0.0,73.862,74.477,
13,9.0,857,1105,2023,McLaren,Spain,0,1,10,1.0,1.0,73.691,73.059,73.682
14,14.0,856,1105,2023,AlphaTauri,Spain,0,1,14,1.0,0.0,73.581,74.083,
15,7.0,807,1105,2023,Haas F1 Team,Spain,0,1,8,1.0,1.0,73.42,73.283,73.229
16,18.0,848,1105,2023,Williams,Spain,0,1,18,0.0,0.0,74.063,,
17,3.0,846,1105,2023,McLaren,Spain,0,1,3,1.0,1.0,73.295,72.776,72.792
18,17.0,825,1105,2023,Haas F1 Team,Spain,0,1,17,0.0,0.0,74.042,,
19,16.0,822,1105,2023,Alfa Romeo,Spain,0,1,16,0.0,0.0,73.977,,
20,20.0,858,1105,2023,Williams,Spain,0,1,20,0.0,0.0,74.699,,
1,1.0,830,1106,2023,Red Bull Racing,Canada,0,1,1,1.0,1.0,80.851,79.092,85.858
2,2.0,4,1106,2023,Aston Martin,Canada,0,1,3,1.0,1.0,81.481,79.776,87.286
3,3.0,1,1106,2023,Mercedes,Canada,0,1,4,1.0,1.0,81.554,80.426,87.627
4,10.0,844,1106,2023,Ferrari,Canada,0,1,11,1.0,0.0,81.843,80.615,
5,11.0,832,1106,2023,Ferrari,Canada,0,1,8,1.0,1.0,82.248,79.856,89.294
6,12.0,815,1106,2023,Red Bull Racing,Canada,0,1,12,1.0,0.0,82.151,80.959,
7,9.0,848,1106,2023,Williams,Canada,0,1,10,1.0,1.0,81.938,78.725,
8,6.0,839,1106,2023,Alpine,Canada,0,1,6,1.0,1.0,82.114,80.406,87.945
9,16.0,840,1106,2023,Aston Martin,Canada,0,1,13,1.0,0.0,82.67699999999999,81.48400000000001,
10,14.0,822,1106,2023,Alfa Romeo,Canada,0,1,15,1.0,0.0,82.332,81.821,
11,8.0,857,1106,2023,McLaren,Canada,0,1,9,1.0,1.0,82.19,79.65899999999999,91.349
12,15.0,842,1106,2023,Alpine,Canada,0,1,17,0.0,0.0,82.886,,
13,7.0,846,1106,2023,McLaren,Canada,0,1,7,1.0,1.0,81.998,79.34700000000001,88.04599999999999
14,19.0,852,1106,2023,AlphaTauri,Canada,0,1,16,0.0,0.0,82.746,,
15,5.0,807,1106,2023,Haas F1 Team,Canada,0,1,2,1.0,1.0,82.73,80.305,87.102
16,20.0,855,1106,2023,Alfa Romeo,Canada,0,1,20,0.0,0.0,83.342,,
17,13.0,825,1106,2023,Haas F1 Team,Canada,0,1,14,1.0,0.0,82.351,81.678,
18,17.0,856,1106,2023,AlphaTauri,Canada,0,1,18,0.0,0.0,83.137,,
21,4.0,847,1106,2023,Mercedes,Canada,0,1,5,1.0,1.0,81.798,80.098,87.893
21,18.0,858,1106,2023,Williams,Canada,0,1,19,0.0,0.0,83.337,,
1,1.0,830,1107,2023,Red Bull Racing,Austria,0,1,1,1.0,1.0,65.116,64.951,64.391
2,2.0,844,1107,2023,Ferrari,Austria,0,1,2,1.0,1.0,65.577,65.087,64.439
3,15.0,815,1107,2023,Red Bull Racing,Austria,0,1,15,1.0,0.0,65.17699999999999,126.688,
4,4.0,846,1107,2023,McLaren,Austria,0,1,4,1.0,1.0,65.617,65.038,64.658
5,7.0,4,1107,2023,Aston Martin,Austria,0,1,7,1.0,1.0,65.655,65.181,64.911
6,3.0,832,1107,2023,Ferrari,Austria,0,1,3,1.0,1.0,65.339,64.975,64.581
7,11.0,847,1107,2023,Mercedes,Austria,0,1,11,1.0,0.0,65.686,65.428,
8,5.0,1,1107,2023,Mercedes,Austria,0,1,5,1.0,1.0,65.673,65.188,64.819
9,6.0,840,1107,2023,Aston Martin,Austria,0,1,6,1.0,1.0,65.71,65.121,64.893
10,9.0,842,1107,2023,Alpine,Austria,0,1,9,1.0,1.0,65.515,65.30799999999999,65.17
11,10.0,848,1107,2023,Williams,Austria,0,1,10,1.0,1.0,65.673,65.387,65.82300000000001
12,17.0,855,1107,2023,Alfa Romeo,Austria,0,1,17,0.0,0.0,65.818,,
13,18.0,858,1107,2023,Williams,Austria,0,1,18,0.0,0.0,65.94800000000001,,
14,12.0,839,1107,2023,Alpine,Austria,0,1,12,1.0,0.0,65.729,65.453,
15,14.0,822,1107,2023,Alfa Romeo,Austria,0,1,14,1.0,0.0,65.763,65.68,
16,13.0,857,1107,2023,McLaren,Austria,0,1,13,1.0,0.0,65.68299999999999,65.605,
17,20.0,856,1107,2023,AlphaTauri,Austria,0,1,20,0.0,0.0,65.974,,
18,19.0,825,1107,2023,Haas F1 Team,Austria,0,1,19,0.0,0.0,65.971,,
19,16.0,852,1107,2023,AlphaTauri,Austria,0,1,16,0.0,0.0,65.784,,
21,8.0,807,1107,2023,Haas F1 Team,Austria,0,1,8,1.0,1.0,65.74,65.362,65.09
1,1.0,830,1108,2023,Red Bull Racing,Great Britain,0,1,1,1.0,1.0,89.428,87.702,86.72
2,2.0,846,1108,2023,McLaren,Great Britain,0,1,2,1.0,1.0,88.917,88.042,86.961
